Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-04-20 17:00:00,Australia,New South Wales,AU-NSW,673.7,732.56,8.7,8.7,opennem.org.au,false,
2023-04-20 18:00:00,Australia,New South Wales,AU-NSW,674.11,732.95,8.72,8.72,opennem.org.au,false,
2023-04-20 19:00:00,Australia,New South Wales,AU-NSW,673.94,733.82,8.14,8.14,opennem.org.au,false,
2023-04-20 20:00:00,Australia,New South Wales,AU-NSW,662.68,721.68,9.91,9.91,opennem.org.au,false,
2023-04-20 21:00:00,Australia,New South Wales,AU-NSW,592.1,649.57,19.64,19.64,opennem.org.au,false,
2023-04-20 22:00:00,Australia,New South Wales,AU-NSW,437.61,491.71,40.79,40.79,opennem.org.au,false,
2023-04-20 23:00:00,Australia,New South Wales,AU-NSW,371.35,424.15,49.9,49.9,opennem.org.au,false,
2023-04-21 00:00:00,Australia,New South Wales,AU-NSW,339.49,391.81,54.24,54.24,opennem.org.au,false,
2023-04-21 01:00:00,Australia,New South Wales,AU-NSW,343.47,396.16,53.74,53.74,opennem.org.au,false,
2023-04-21 02:00:00,Australia,New South Wales,AU-NSW,349.73,402.73,52.85,52.85,opennem.org.au,false,
2023-04-21 03:00:00,Australia,New South Wales,AU-NSW,357.39,410.5,51.87,51.87,opennem.org.au,false,
2023-04-21 04:00:00,Australia,New South Wales,AU-NSW,380.85,434.63,48.55,48.55,opennem.org.au,false,
2023-04-21 05:00:00,Australia,New South Wales,AU-NSW,429.48,485.28,41.24,41.24,opennem.org.au,false,
2023-04-21 06:00:00,Australia,New South Wales,AU-NSW,534.92,593.37,26.66,26.66,opennem.org.au,false,
2023-04-21 07:00:00,Australia,New South Wales,AU-NSW,601.48,661.94,15.96,15.96,opennem.org.au,false,
2023-04-21 08:00:00,Australia,New South Wales,AU-NSW,599.27,658.81,16.16,16.16,opennem.org.au,false,
2023-04-21 09:00:00,Australia,New South Wales,AU-NSW,614.77,675.68,13.48,13.48,opennem.org.au,false,
2023-04-21 10:00:00,Australia,New South Wales,AU-NSW,617.1,676.46,14.17,14.17,opennem.org.au,false,
2023-04-21 11:00:00,Australia,New South Wales,AU-NSW,635.26,693.29,13.16,13.16,opennem.org.au,false,
2023-04-21 12:00:00,Australia,New South Wales,AU-NSW,626.23,683.19,14.68,14.68,opennem.org.au,false,
2023-04-21 13:00:00,Australia,New South Wales,AU-NSW,621.71,678.25,15.42,15.42,opennem.org.au,false,
2023-04-21 14:00:00,Australia,New South Wales,AU-NSW,628.63,685.49,14.44,14.44,opennem.org.au,false,
2023-04-21 15:00:00,Australia,New South Wales,AU-NSW,628.03,685.04,14.37,14.37,opennem.org.au,false,
2023-04-21 16:00:00,Australia,New South Wales,AU-NSW,651.44,710.03,11.03,11.03,opennem.org.au,false,
2023-04-21 17:00:00,Australia,New South Wales,AU-NSW,644.26,702.62,11.84,11.84,opennem.org.au,false,
2023-04-21 18:00:00,Australia,New South Wales,AU-NSW,658.12,715.15,11.3,11.3,opennem.org.au,false,
2023-04-21 19:00:00,Australia,New South Wales,AU-NSW,660.86,717.93,11.01,11.01,opennem.org.au,false,
2023-04-21 20:00:00,Australia,New South Wales,AU-NSW,654.83,713.46,10.74,10.74,opennem.org.au,false,
2023-04-21 21:00:00,Australia,New South Wales,AU-NSW,567.83,624.39,22.55,22.55,opennem.org.au,false,
2023-04-21 22:00:00,Australia,New South Wales,AU-NSW,420.72,471.54,44.49,44.49,opennem.org.au,false,
2023-04-21 23:00:00,Australia,New South Wales,AU-NSW,370.83,421.09,51.13,51.13,opennem.org.au,false,
2023-04-22 00:00:00,Australia,New South Wales,AU-NSW,357.84,408.3,52.84,52.84,opennem.org.au,false,
2023-04-22 01:00:00,Australia,New South Wales,AU-NSW,346.31,396.86,54.36,54.36,opennem.org.au,false,
2023-04-22 02:00:00,Australia,New South Wales,AU-NSW,344.42,395.16,54.6,54.6,opennem.org.au,false,
2023-04-22 03:00:00,Australia,New South Wales,AU-NSW,349.3,400.34,53.96,53.96,opennem.org.au,false,
2023-04-22 04:00:00,Australia,New South Wales,AU-NSW,364.6,416.0,51.95,51.95,opennem.org.au,false,
2023-04-22 05:00:00,Australia,New South Wales,AU-NSW,423.83,476.52,43.94,43.94,opennem.org.au,false,
2023-04-22 06:00:00,Australia,New South Wales,AU-NSW,522.27,578.17,29.64,29.64,opennem.org.au,false,
2023-04-22 07:00:00,Australia,New South Wales,AU-NSW,571.03,626.5,22.3,22.3,opennem.org.au,false,
2023-04-22 08:00:00,Australia,New South Wales,AU-NSW,588.36,643.86,19.99,19.99,opennem.org.au,false,
2023-04-22 09:00:00,Australia,New South Wales,AU-NSW,627.53,684.83,14.77,14.77,opennem.org.au,false,
2023-04-22 10:00:00,Australia,New South Wales,AU-NSW,629.54,686.79,14.5,14.5,opennem.org.au,false,
2023-04-22 11:00:00,Australia,New South Wales,AU-NSW,630.43,687.89,14.15,14.15,opennem.org.au,false,
2023-04-22 12:00:00,Australia,New South Wales,AU-NSW,624.47,681.41,15.06,15.06,opennem.org.au,false,
2023-04-22 13:00:00,Australia,New South Wales,AU-NSW,622.8,679.58,15.33,15.33,opennem.org.au,false,
2023-04-22 14:00:00,Australia,New South Wales,AU-NSW,636.53,694.23,13.26,13.26,opennem.org.au,false,
2023-04-22 15:00:00,Australia,New South Wales,AU-NSW,643.83,701.96,12.19,12.19,opennem.org.au,false,
2023-04-22 16:00:00,Australia,New South Wales,AU-NSW,642.01,700.33,12.2,12.2,opennem.org.au,false,
2023-04-22 17:00:00,Australia,New South Wales,AU-NSW,643.04,701.54,11.97,11.97,opennem.org.au,false,
2023-04-22 18:00:00,Australia,New South Wales,AU-NSW,662.18,719.9,10.65,10.65,opennem.org.au,false,
2023-04-22 19:00:00,Australia,New South Wales,AU-NSW,661.15,717.71,11.49,11.49,opennem.org.au,false,
2023-04-22 20:00:00,Australia,New South Wales,AU-NSW,651.91,708.18,12.59,12.59,opennem.org.au,false,
2023-04-22 21:00:00,Australia,New South Wales,AU-NSW,563.92,618.97,24.21,24.21,opennem.org.au,false,
2023-04-22 22:00:00,Australia,New South Wales,AU-NSW,413.78,466.25,44.15,44.15,opennem.org.au,false,
2023-04-22 23:00:00,Australia,New South Wales,AU-NSW,354.48,406.01,52.03,52.03,opennem.org.au,false,
2023-04-23 00:00:00,Australia,New South Wales,AU-NSW,322.9,373.77,56.27,56.27,opennem.org.au,false,
2023-04-23 01:00:00,Australia,New South Wales,AU-NSW,313.85,363.3,58.55,58.55,opennem.org.au,false,
2023-04-23 02:00:00,Australia,New South Wales,AU-NSW,311.18,360.68,58.95,58.95,opennem.org.au,false,
2023-04-23 03:00:00,Australia,New South Wales,AU-NSW,322.44,372.26,57.46,57.46,opennem.org.au,false,
2023-04-23 04:00:00,Australia,New South Wales,AU-NSW,339.0,388.96,55.3,55.3,opennem.org.au,false,
2023-04-23 05:00:00,Australia,New South Wales,AU-NSW,382.57,432.85,49.56,49.56,opennem.org.au,false,
2023-04-23 06:00:00,Australia,New South Wales,AU-NSW,495.8,547.16,34.58,34.58,opennem.org.au,false,
2023-04-23 07:00:00,Australia,New South Wales,AU-NSW,563.4,613.62,26.12,26.12,opennem.org.au,false,
2023-04-23 08:00:00,Australia,New South Wales,AU-NSW,588.05,638.4,22.86,22.86,opennem.org.au,false,
2023-04-23 09:00:00,Australia,New South Wales,AU-NSW,595.33,645.91,21.66,21.66,opennem.org.au,false,
2023-04-23 10:00:00,Australia,New South Wales,AU-NSW,588.92,639.09,22.5,22.5,opennem.org.au,false,
2023-04-23 11:00:00,Australia,New South Wales,AU-NSW,601.83,652.31,20.75,20.75,opennem.org.au,false,
2023-04-23 12:00:00,Australia,New South Wales,AU-NSW,596.88,647.01,21.35,21.35,opennem.org.au,false,
2023-04-23 13:00:00,Australia,New South Wales,AU-NSW,592.52,642.41,21.95,21.95,opennem.org.au,false,
2023-04-23 14:00:00,Australia,New South Wales,AU-NSW,602.67,653.19,20.61,20.61,opennem.org.au,false,
2023-04-23 15:00:00,Australia,New South Wales,AU-NSW,610.68,661.51,19.57,19.57,opennem.org.au,false,
2023-04-23 16:00:00,Australia,New South Wales,AU-NSW,603.55,653.76,20.49,20.49,opennem.org.au,false,
2023-04-23 17:00:00,Australia,New South Wales,AU-NSW,596.6,646.35,21.4,21.4,opennem.org.au,false,
2023-04-23 18:00:00,Australia,New South Wales,AU-NSW,596.91,646.66,21.39,21.39,opennem.org.au,false,
2023-04-23 19:00:00,Australia,New South Wales,AU-NSW,613.13,663.98,19.27,19.27,opennem.org.au,false,
2023-04-23 20:00:00,Australia,New South Wales,AU-NSW,614.45,665.71,19.16,19.16,opennem.org.au,false,
2023-04-23 21:00:00,Australia,New South Wales,AU-NSW,564.5,616.29,25.68,25.68,opennem.org.au,false,
2023-04-23 22:00:00,Australia,New South Wales,AU-NSW,411.15,460.79,45.82,45.82,opennem.org.au,false,
2023-04-23 23:00:00,Australia,New South Wales,AU-NSW,335.6,383.96,55.77,55.77,opennem.org.au,false,
2023-04-24 00:00:00,Australia,New South Wales,AU-NSW,319.06,367.37,57.96,57.96,opennem.org.au,false,
2023-04-24 01:00:00,Australia,New South Wales,AU-NSW,305.68,353.9,59.72,59.72,opennem.org.au,false,
2023-04-24 02:00:00,Australia,New South Wales,AU-NSW,310.62,359.17,59.06,59.06,opennem.org.au,false,
2023-04-24 03:00:00,Australia,New South Wales,AU-NSW,343.85,393.38,54.64,54.64,opennem.org.au,false,
2023-04-24 04:00:00,Australia,New South Wales,AU-NSW,367.87,419.29,50.57,50.57,opennem.org.au,false,
2023-04-24 05:00:00,Australia,New South Wales,AU-NSW,426.16,480.26,41.88,41.88,opennem.org.au,false,
2023-04-24 06:00:00,Australia,New South Wales,AU-NSW,504.84,559.98,31.16,31.16,opennem.org.au,false,
2023-04-24 07:00:00,Australia,New South Wales,AU-NSW,562.48,617.28,23.4,23.4,opennem.org.au,false,
2023-04-24 08:00:00,Australia,New South Wales,AU-NSW,570.91,625.64,22.1,22.1,opennem.org.au,false,
2023-04-24 09:00:00,Australia,New South Wales,AU-NSW,591.42,646.81,19.5,19.5,opennem.org.au,false,
2023-04-24 10:00:00,Australia,New South Wales,AU-NSW,597.02,652.65,18.6,18.6,opennem.org.au,false,
2023-04-24 11:00:00,Australia,New South Wales,AU-NSW,596.83,652.4,18.6,18.6,opennem.org.au,false,
2023-04-24 12:00:00,Australia,New South Wales,AU-NSW,600.33,655.97,18.17,18.17,opennem.org.au,false,
2023-04-24 13:00:00,Australia,New South Wales,AU-NSW,605.29,660.88,17.66,17.66,opennem.org.au,false,
2023-04-24 14:00:00,Australia,New South Wales,AU-NSW,610.05,665.74,16.89,16.89,opennem.org.au,false,
2023-04-24 15:00:00,Australia,New South Wales,AU-NSW,616.91,672.25,16.26,16.26,opennem.org.au,false,
2023-04-24 16:00:00,Australia,New South Wales,AU-NSW,634.16,686.5,16.46,16.46,opennem.org.au,false,
2023-04-24 17:00:00,Australia,New South Wales,AU-NSW,625.42,677.24,17.66,17.66,opennem.org.au,false,
2023-04-24 18:00:00,Australia,New South Wales,AU-NSW,632.27,684.38,16.75,16.75,opennem.org.au,false,
2023-04-24 19:00:00,Australia,New South Wales,AU-NSW,639.79,692.3,15.75,15.75,opennem.org.au,false,
2023-04-24 20:00:00,Australia,New South Wales,AU-NSW,627.3,679.28,17.4,17.4,opennem.org.au,false,
2023-04-24 21:00:00,Australia,New South Wales,AU-NSW,558.77,610.44,26.38,26.38,opennem.org.au,false,
2023-04-24 22:00:00,Australia,New South Wales,AU-NSW,399.68,449.27,47.32,47.32,opennem.org.au,false,
2023-04-24 23:00:00,Australia,New South Wales,AU-NSW,322.64,371.9,57.48,57.48,opennem.org.au,false,
2023-04-25 00:00:00,Australia,New South Wales,AU-NSW,287.55,336.71,62.13,62.13,opennem.org.au,false,
2023-04-25 01:00:00,Australia,New South Wales,AU-NSW,282.5,332.13,62.7,62.7,opennem.org.au,false,
2023-04-25 02:00:00,Australia,New South Wales,AU-NSW,289.45,339.54,61.8,61.8,opennem.org.au,false,
2023-04-25 03:00:00,Australia,New South Wales,AU-NSW,309.96,360.48,59.1,59.1,opennem.org.au,false,
2023-04-25 04:00:00,Australia,New South Wales,AU-NSW,326.44,377.3,56.94,56.94,opennem.org.au,false,
2023-04-25 05:00:00,Australia,New South Wales,AU-NSW,400.68,452.95,47.18,47.18,opennem.org.au,false,
2023-04-25 06:00:00,Australia,New South Wales,AU-NSW,526.69,580.33,30.68,30.68,opennem.org.au,false,
2023-04-25 07:00:00,Australia,New South Wales,AU-NSW,603.77,657.78,19.93,19.93,opennem.org.au,false,
2023-04-25 08:00:00,Australia,New South Wales,AU-NSW,605.71,659.17,19.39,19.39,opennem.org.au,false,
2023-04-25 09:00:00,Australia,New South Wales,AU-NSW,610.05,662.55,19.38,19.38,opennem.org.au,false,
2023-04-25 10:00:00,Australia,New South Wales,AU-NSW,611.1,663.31,19.25,19.25,opennem.org.au,false,
2023-04-25 11:00:00,Australia,New South Wales,AU-NSW,601.04,652.48,20.71,20.71,opennem.org.au,false,
2023-04-25 12:00:00,Australia,New South Wales,AU-NSW,605.03,656.17,20.27,20.27,opennem.org.au,false,
2023-04-25 13:00:00,Australia,New South Wales,AU-NSW,597.5,647.96,21.3,21.3,opennem.org.au,false,
2023-04-25 14:00:00,Australia,New South Wales,AU-NSW,607.32,658.33,19.94,19.94,opennem.org.au,false,
2023-04-25 15:00:00,Australia,New South Wales,AU-NSW,627.14,678.97,17.41,17.41,opennem.org.au,false,
2023-04-25 16:00:00,Australia,New South Wales,AU-NSW,634.83,686.95,16.39,16.39,opennem.org.au,false,
2023-04-25 17:00:00,Australia,New South Wales,AU-NSW,641.84,694.39,15.45,15.45,opennem.org.au,false,
2023-04-25 18:00:00,Australia,New South Wales,AU-NSW,639.74,692.43,15.74,15.74,opennem.org.au,false,
2023-04-25 19:00:00,Australia,New South Wales,AU-NSW,627.76,679.69,17.35,17.35,opennem.org.au,false,
2023-04-25 20:00:00,Australia,New South Wales,AU-NSW,607.0,658.07,20.17,20.17,opennem.org.au,false,
2023-04-25 21:00:00,Australia,New South Wales,AU-NSW,560.71,611.99,26.21,26.21,opennem.org.au,false,
2023-04-25 22:00:00,Australia,New South Wales,AU-NSW,426.02,475.47,43.9,43.9,opennem.org.au,false,
2023-04-25 23:00:00,Australia,New South Wales,AU-NSW,342.02,390.36,54.94,54.94,opennem.org.au,false,
2023-04-26 00:00:00,Australia,New South Wales,AU-NSW,313.28,361.55,58.71,58.71,opennem.org.au,false,
2023-04-26 01:00:00,Australia,New South Wales,AU-NSW,313.93,362.73,58.64,58.64,opennem.org.au,false,
2023-04-26 02:00:00,Australia,New South Wales,AU-NSW,321.56,370.79,57.62,57.62,opennem.org.au,false,
2023-04-26 03:00:00,Australia,New South Wales,AU-NSW,326.29,375.82,57.09,57.09,opennem.org.au,false,
2023-04-26 04:00:00,Australia,New South Wales,AU-NSW,353.06,402.91,53.56,53.56,opennem.org.au,false,
2023-04-26 05:00:00,Australia,New South Wales,AU-NSW,405.31,455.73,46.54,46.54,opennem.org.au,false,
2023-04-26 06:00:00,Australia,New South Wales,AU-NSW,515.4,568.02,31.42,31.42,opennem.org.au,false,
2023-04-26 07:00:00,Australia,New South Wales,AU-NSW,564.32,617.25,23.83,23.83,opennem.org.au,false,
2023-04-26 08:00:00,Australia,New South Wales,AU-NSW,561.02,613.86,23.81,23.81,opennem.org.au,false,
2023-04-26 09:00:00,Australia,New South Wales,AU-NSW,555.23,607.2,24.51,24.51,opennem.org.au,false,
2023-04-26 10:00:00,Australia,New South Wales,AU-NSW,551.66,603.25,24.86,24.86,opennem.org.au,false,
2023-04-26 11:00:00,Australia,New South Wales,AU-NSW,552.6,604.3,24.67,24.67,opennem.org.au,false,
2023-04-26 12:00:00,Australia,New South Wales,AU-NSW,549.14,598.04,26.64,26.64,opennem.org.au,false,
2023-04-26 13:00:00,Australia,New South Wales,AU-NSW,546.11,593.24,27.98,27.98,opennem.org.au,false,
2023-04-26 14:00:00,Australia,New South Wales,AU-NSW,557.65,605.4,26.4,26.4,opennem.org.au,false,
2023-04-26 15:00:00,Australia,New South Wales,AU-NSW,560.73,608.38,26.05,26.05,opennem.org.au,false,
2023-04-26 16:00:00,Australia,New South Wales,AU-NSW,566.78,614.75,25.27,25.27,opennem.org.au,false,
2023-04-26 17:00:00,Australia,New South Wales,AU-NSW,566.77,614.63,25.33,25.33,opennem.org.au,false,
2023-04-26 18:00:00,Australia,New South Wales,AU-NSW,574.36,622.7,24.35,24.35,opennem.org.au,false,
2023-04-26 19:00:00,Australia,New South Wales,AU-NSW,580.93,629.65,23.55,23.55,opennem.org.au,false,
2023-04-26 20:00:00,Australia,New South Wales,AU-NSW,577.37,626.3,24.15,24.15,opennem.org.au,false,
2023-04-26 21:00:00,Australia,New South Wales,AU-NSW,549.71,599.65,27.63,27.63,opennem.org.au,false,
2023-04-26 22:00:00,Australia,New South Wales,AU-NSW,428.06,477.44,43.57,43.57,opennem.org.au,false,
2023-04-26 23:00:00,Australia,New South Wales,AU-NSW,354.69,403.26,53.27,53.27,opennem.org.au,false,
2023-04-27 00:00:00,Australia,New South Wales,AU-NSW,296.74,344.13,60.85,60.85,opennem.org.au,false,
2023-04-27 01:00:00,Australia,New South Wales,AU-NSW,279.14,326.3,63.16,63.16,opennem.org.au,false,
2023-04-27 02:00:00,Australia,New South Wales,AU-NSW,284.57,332.64,62.4,62.4,opennem.org.au,false,
2023-04-27 03:00:00,Australia,New South Wales,AU-NSW,301.29,350.8,59.59,59.59,opennem.org.au,false,
2023-04-27 04:00:00,Australia,New South Wales,AU-NSW,340.34,390.71,54.5,54.5,opennem.org.au,false,
2023-04-27 05:00:00,Australia,New South Wales,AU-NSW,429.28,481.45,42.72,42.72,opennem.org.au,false,
2023-04-27 06:00:00,Australia,New South Wales,AU-NSW,525.14,579.05,29.58,29.58,opennem.org.au,false,
2023-04-27 07:00:00,Australia,New South Wales,AU-NSW,573.92,628.59,22.18,22.18,opennem.org.au,false,
2023-04-27 08:00:00,Australia,New South Wales,AU-NSW,559.03,613.02,23.76,23.76,opennem.org.au,false,
2023-04-27 09:00:00,Australia,New South Wales,AU-NSW,574.99,629.51,21.65,21.65,opennem.org.au,false,
2023-04-27 10:00:00,Australia,New South Wales,AU-NSW,576.27,629.97,21.86,21.86,opennem.org.au,false,
2023-04-27 11:00:00,Australia,New South Wales,AU-NSW,583.82,637.83,20.83,20.83,opennem.org.au,false,
2023-04-27 12:00:00,Australia,New South Wales,AU-NSW,593.83,648.83,19.14,19.14,opennem.org.au,false,
2023-04-27 13:00:00,Australia,New South Wales,AU-NSW,590.81,645.56,19.41,19.41,opennem.org.au,false,
2023-04-27 14:00:00,Australia,New South Wales,AU-NSW,598.31,652.82,18.64,18.64,opennem.org.au,false,
2023-04-27 15:00:00,Australia,New South Wales,AU-NSW,595.15,647.77,20.01,20.01,opennem.org.au,false,
2023-04-27 16:00:00,Australia,New South Wales,AU-NSW,607.7,658.72,19.62,19.62,opennem.org.au,false,
2023-04-27 17:00:00,Australia,New South Wales,AU-NSW,593.91,643.72,21.62,21.62,opennem.org.au,false,
2023-04-27 18:00:00,Australia,New South Wales,AU-NSW,591.46,641.05,21.95,21.95,opennem.org.au,false,
2023-04-27 19:00:00,Australia,New South Wales,AU-NSW,596.28,646.04,21.38,21.38,opennem.org.au,false,
2023-04-27 20:00:00,Australia,New South Wales,AU-NSW,570.05,618.84,24.82,24.82,opennem.org.au,false,
2023-04-27 21:00:00,Australia,New South Wales,AU-NSW,525.7,574.26,30.67,30.67,opennem.org.au,false,
